1331902456.270000,CPjL8G1uf2jPlpBUq6,192.168.203.61,52396,192.168.202.68,55553,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (unable to get local issuer certificate),"CN=j.9e.org,O=WTspXCnFoZCDJQCFDhcSAteyEr,L=hryoIkTVTgclmVPBLxJJzWd,ST=WA,C=US",192.168.203.61,192.168.202.68,55553,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902666.880000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.73 scanned at least 25 unique hosts on port 445/tcp in 0m7s,remote,192.168.202.73,-,445,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902820.290000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.96 scanned at least 15 unique ports of host 192.168.28.101 in 0m0s,remote,192.168.202.96,192.168.28.101,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902822.450000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.96 scanned at least 25 unique hosts on port 443/tcp in 0m2s,remote,192.168.202.96,-,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902858.440000,C5Ux0q28YvliLX6S93,192.168.202.76,53601,192.168.21.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.21.254,192.168.202.76,192.168.21.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902904.830000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.102 scanned at least 25 unique hosts on port 80/tcp in 0m5s,remote,192.168.202.102,-,80,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902924.560000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.102 scanned at least 15 unique ports of host 192.168.21.152 in 0m22s,remote,192.168.202.102,192.168.21.152,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902937.230000,CFeXMf42PVlDCZBEIc,192.168.202.96,35832,192.168.28.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.28.254,192.168.202.96,192.168.28.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902960.000000,CFgV1p3zJxqPSPxmte,192.168.202.96,39984,192.168.28.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.96,192.168.28.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902960.190000,Ctpou61qUt1KWWfEv5,192.168.202.76,53768,192.168.23.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.23.254,192.168.202.76,192.168.23.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902969.270000,Cup5j83SoCPw6qTpui,192.168.202.96,55124,192.168.28.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.96,192.168.28.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331902988.490000,CyG7Ib1IiBNgyiRw07,192.168.202.96,48927,192.168.28.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.96,192.168.28.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903034.200000,Ci8sdu2Clgk1V5ApC5,192.168.202.76,53893,192.168.24.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.24.254,192.168.202.76,192.168.24.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903158.960000,CllDRy3bgHHYhJKsbi,192.168.202.76,54061,192.168.26.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.26.254,192.168.202.76,192.168.26.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903246.230000,CdJnVH28AnFvDVumzk,192.168.202.76,54186,192.168.27.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.27.254,192.168.202.76,192.168.27.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903371.510000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.203.45 scanned at least 15 unique ports of host 192.168.21.253 in 0m2s,remote,192.168.203.45,192.168.21.253,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903374.220000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.203.45 scanned at least 25 unique hosts on port 80/tcp in 0m5s,remote,192.168.203.45,-,80,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903388.180000,C6NAoN1UqsrEaFmWIg,192.168.203.45,35125,192.168.21.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.203.45,192.168.21.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903411.180000,CksOV01QWHQ0kVu2h3,192.168.203.45,40474,192.168.21.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.203.45,192.168.21.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903411.700000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.204.45 scanned at least 25 unique hosts on port 80/tcp in 0m3s,remote,192.168.204.45,-,80,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903437.690000,Cgxy81sDEem5xFGo1,192.168.203.45,39693,192.168.21.203,993,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@ubuntu.localdomain,CN=ubuntu.localdomain,OU=ubuntu.localdomain,O=Dovecot mail server",192.168.203.45,192.168.21.203,993,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903442.690000,CJpdBC3gh0c1KfvFfi,192.168.203.45,54961,192.168.21.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.203.45,192.168.21.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903450.550000,Caxj022Acy5bKksTX9,192.168.203.45,41597,192.168.21.203,995,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@ubuntu.localdomain,CN=ubuntu.localdomain,OU=ubuntu.localdomain,O=Dovecot mail server",192.168.203.45,192.168.21.203,995,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903461.220000,C4L3bE2MWa3EPA309b,192.168.203.45,40545,192.168.21.253,8089,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate in certificate chain),"O=SplunkUser,CN=SplunkServerDefaultCert",192.168.203.45,192.168.21.253,8089,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903478.080000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.204.45 scanned at least 15 unique ports of host 192.168.23.254 in 0m56s,remote,192.168.204.45,192.168.23.254,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903484.730000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.110 scanned at least 25 unique hosts on port 443/tcp in 0m0s,remote,192.168.202.110,-,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903493.710000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.110 scanned at least 15 unique ports of host 192.168.21.253 in 0m0s,remote,192.168.202.110,192.168.21.253,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903604.890000,CrM5op2MhH30QTUIBc,192.168.202.102,3859,192.168.26.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.26.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903612.500000,CdDGxV32GCW7JfVHba,192.168.28.100,1138,192.168.202.96,443,-,-,-,tcp,Signatures::Sensitive_Signature,192.168.28.100: ATTACK-RESPONSES Microsoft cmd.exe banner (reverse-shell originator),Microsoft Windows XP [Version 5.1.2600]\x0d\x0a(C) Copyright 1985-2001 Microsoft Corp.\x0d\x0a\x0d\x0aC:\WINDOWS\system32>,192.168.28.100,192.168.202.96,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903629.740000,CjdV6N1ULLz8IecQI8,192.168.202.102,3888,192.168.27.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.27.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903637.690000,CBJ34F3XvkTY5HiTqi,192.168.202.102,3905,192.168.26.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.102,192.168.26.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903683.080000,CctcvM22YiB0NpkLyb,192.168.202.102,4029,192.168.22.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.22.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903738.940000,Ca6VCR29fHrzUGcCej,192.168.202.102,4209,192.168.22.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.102,192.168.22.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903763.460000,C70QqO1RHwj5Bj5Ede,192.168.202.102,4305,192.168.22.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.22.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903811.690000,CvYskF3L91z3vqBGtf,192.168.202.102,4459,192.168.24.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.24.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903831.510000,CFaaZr4gBbgoAzLSB4,192.168.202.102,4533,192.168.24.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.102,192.168.24.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903875.540000,CcOAwp3SPRkI2w0WIa,192.168.202.102,4740,192.168.23.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.23.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903954.440000,CxmCuI1uqzqMSUngz6,192.168.202.65,1060,192.168.201.2,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=Scorebot,192.168.202.65,192.168.201.2,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903969.800000,Ca2Hj734yij9eH2Dl9,192.168.202.102,3478,192.168.23.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.102,192.168.23.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331903992.620000,C2JKb8oF5s84GJhAa,192.168.202.102,3621,192.168.23.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.23.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904030.150000,Cnnke22ZejlCNSFMQa,192.168.202.110,52694,192.168.27.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.110,192.168.27.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904037.840000,CzMrWm27Oksrc4genc,192.168.202.110,47409,192.168.27.253,8089,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate in certificate chain),"O=SplunkUser,CN=SplunkServerDefaultCert",192.168.202.110,192.168.27.253,8089,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904039.600000,CpRYj635xF4QqkXjOf,192.168.202.102,3873,192.168.25.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.102,192.168.25.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904047.280000,-,-,-,-,-,-,-,-,-,SSH::Password_Guessing,192.168.202.110 appears to be guessing SSH passwords (seen in 30 connections).,"Sampled servers:  192.168.27.202, 192.168.27.102, 192.168.27.202, 192.168.27.202, 192.168.27.102",192.168.202.110,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904092.600000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.108 scanned at least 25 unique hosts on port 443/tcp in 0m1s,remote,192.168.202.108,-,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904104.710000,CLYO2045QsIFdmjpt2,192.168.202.102,4291,192.168.27.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.27.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904110.840000,C16oDe1KZjrWkUbqp5,192.168.202.110,54658,192.168.27.253,8089,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (unable to get local issuer certificate),"O=SplunkUser,CN=SplunkServerDefaultCert",192.168.202.110,192.168.27.253,8089,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904123.110000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.81 scanned at least 25 unique hosts on port 27273/tcp in 0m20s,remote,192.168.202.81,-,27273,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904140.860000,-,-,-,-,-,-,-,-,-,HTTP::SQL_Injection_Attacker,An SQL injection attacker was discovered!,-,192.168.202.110,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904148.240000,-,-,-,-,-,-,-,-,-,HTTP::SQL_Injection_Victim,An SQL injection victim was discovered!,-,192.168.27.102,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904205.010000,-,-,-,-,-,-,-,-,-,HTTP::SQL_Injection_Victim,An SQL injection victim was discovered!,-,192.168.27.203,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904217.800000,CwOmX14Thmo79ki7h2,192.168.202.102,4938,192.168.26.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.26.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904522.250000,CJOtFC1eukUbOCBel6,192.168.202.102,3800,192.168.25.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.25.254,192.168.202.102,192.168.25.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904554.740000,-,-,-,-,-,-,-,-,-,SSH::Password_Guessing,192.168.203.45 appears to be guessing SSH passwords (seen in 30 connections).,"Sampled servers:  192.168.21.101, 192.168.21.101, 192.168.21.254, 192.168.21.102, 192.168.21.101",192.168.203.45,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904607.860000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.110 scanned at least 15 unique ports of host 192.168.27.100 in 0m0s,remote,192.168.202.110,192.168.27.100,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904607.930000,C31Mo64ssMBpVUmlEj,192.168.202.110,49654,192.168.27.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@localhost.localdomain,CN=localhost.localdomain,OU=SomeOrganizationalUnit,O=SomeOrganization,L=SomeCity,ST=SomeState,C=--",192.168.202.110,192.168.27.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904609.190000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.83 scanned at least 15 unique ports of host 192.168.206.44 in 0m0s,remote,192.168.202.83,192.168.206.44,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904609.540000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.204.45 scanned at least 15 unique ports of host 192.168.27.101 in 0m2s,remote,192.168.204.45,192.168.27.101,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904633.640000,CCZzI43femJegHd40e,192.168.202.102,4152,192.168.26.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.26.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904637.840000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.204.45 scanned at least 25 unique hosts on port 13918/tcp in 0m30s,remote,192.168.204.45,-,13918,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904649.500000,CFA1C5407F06Cv3pRi,192.168.202.102,4217,192.168.23.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.23.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904679.550000,CRFhmk1I225ahwaQD3,192.168.202.65,1074,192.168.201.2,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=Scorebot,192.168.202.65,192.168.201.2,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904695.710000,C014aH3Ym2xeSMLnCh,192.168.202.110,44630,192.168.27.253,8089,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate in certificate chain),"O=SplunkUser,CN=SplunkServerDefaultCert",192.168.202.110,192.168.27.253,8089,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904698.290000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.76 scanned at least 25 unique hosts on port 443/tcp in 1m25s,remote,192.168.202.76,-,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904718.990000,CzYsCc4hHgGFJEmLlj,192.168.202.91,50099,192.168.205.253,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (unable to get local issuer certificate),"unstructuredName=1331560690\,564d7761726520496e632e,CN=localhost.localdomain,emailAddress=ssl-certificates@vmware.com,OU=VMware ESX Server Default Certificate,O=VMware\, Inc,L=Palo Alto,ST=California,C=US",192.168.202.91,192.168.205.253,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904724.360000,Ci2RSj4x0SJaFpt23g,192.168.202.102,4416,192.168.28.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.28.254,192.168.202.102,192.168.28.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904731.310000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.115 scanned at least 25 unique hosts on port 445/tcp in 0m41s,remote,192.168.202.115,-,445,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904794.360000,CY23ni8pLHPlVpYA5,192.168.202.102,4611,192.168.28.103,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.28.103,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904845.680000,C3p78C21aVj4nkznRb,192.168.202.102,4758,192.168.21.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.21.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904993.780000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.94 scanned at least 15 unique ports of host 192.168.27.253 in 0m0s,remote,192.168.202.94,192.168.27.253,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331904996.050000,-,-,-,-,-,-,-,-,tcp,Scan::Address_Scan,192.168.202.94 scanned at least 25 unique hosts on port 443/tcp in 0m2s,remote,192.168.202.94,-,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905007.010000,C5tnrJgxWLpEN7boa,192.168.202.76,55964,192.168.23.254,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=192.168.23.254,192.168.202.76,192.168.23.254,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905042.460000,-,-,-,-,-,-,-,-,-,HTTP::SQL_Injection_Attacker,An SQL injection attacker was discovered!,-,192.168.202.110,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905042.460000,-,-,-,-,-,-,-,-,-,HTTP::SQL_Injection_Victim,An SQL injection victim was discovered!,-,192.168.27.253,-,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905134.420000,-,-,-,-,-,-,-,-,-,Scan::Port_Scan,192.168.202.102 scanned at least 15 unique ports of host 192.168.21.103 in 3m46s,remote,192.168.202.102,192.168.21.103,-,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905209.850000,CONrfnVA1cZ4Hz08d,192.168.202.102,3583,192.168.26.152,443,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),CN=localhost,192.168.202.102,192.168.26.152,443,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905217.300000,CZYW2a4sZhhptHk7Tj,192.168.202.94,56523,192.168.28.102,993,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@ubuntu.localdomain,CN=ubuntu.localdomain,OU=ubuntu.localdomain,O=Dovecot mail server",192.168.202.94,192.168.28.102,993,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
1331905230.750000,CS2dvAus1kGIwEQ93,192.168.202.94,57741,192.168.28.102,995,-,-,-,tcp,SSL::Invalid_Server_Cert,SSL certificate validation failed with (self signed certificate),"emailAddress=root@ubuntu.localdomain,CN=ubuntu.localdomain,OU=ubuntu.localdomain,O=Dovecot mail server",192.168.202.94,192.168.28.102,995,-,bro,Notice::ACTION_LOG,3600.000000,F,-,-,-,-,-
